"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2402905-25";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2402905-25";"2024-04-17";"2024-04-17T14:40:46";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"72454";"https://dadosabertos.camara.leg.br/api/v2/eventos/72454";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-04-16T13:06:10";"Parecer da Relatora, Dep. Erika Kokay (PT-DF), pela aprovação.";"2426963";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2426963"
"2406131-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2406131-21";"2024-04-17";"2024-04-17T14:40:59";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-03-21T10:47:23";"Parecer da Relatora, Dep. Delegada Katarina, pela aprovação.";"2422685";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422685"
"2426800-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426800-2";"2024-04-17";"2024-04-17T14:45:02";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 32/2024 (Requerimento de Audiência Pública), pela Deputada Rogéria Santos (REPUBLIC/BA), que ""Requer aditamento do Requerimento 6/2024 – CMulher para incluir convidado na Audiência Pública que debaterá os impactos e sequelas da esclerose múltipla na saúde da mulher e a importância do diagnóstico precoce da doença"".";"0";""
"2424490-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2424490-2";"2024-04-17";"2024-04-17T16:05:10";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Silvye Alves, Franciane Bayer e Delegada Katarina.";"";"";"";"Apresentação da REQ n. 15/2024 (Requerimento de Moção), pelas Deputadas Silvia Waiãpi (PL/AP) e Coronel Fernanda PL, que ""Requer a aprovação de moção de repúdio contra o Sr. Luís Cláudio Lula da Silva, suspeito de agredir a médica Natália Schincariol, conforme ampla divulgação na imprensa nacional"".";"0";""
"2422893-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422893-2";"2024-04-17";"2024-04-17T16:16:09";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Maria Arraes, Coronel Fernanda, Delegada Katarina.";"";"";"";"Apresentação da REQ n. 4/2024 (Requerimento de Moção), pela Deputada Silvye Alves (UNIÃO/GO), que ""Requer Moção de Repúdio ao Deputado Federal Delegado da Cunha, pelas agressões dirigidas à sua ex-mulher e divulgadas em vídeo de grande circulação nacional que revelam também ameaças de morte"".";"0";""
"2424883-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2424883-2";"2024-04-17";"2024-04-17T16:16:43";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado.Subscrito pelas Deputadas: Maria Arraes, Coronel Fernanda, Silvye Alves, Franciane Bayer, Reginete Bispo.";"";"";"";"Apresentação do REQ n. 22/2024 (Requerimento de Audiência Pública), pela Deputada Erika Kokay (PT/DF -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência Pública para discutir os osbstáculos para a punição efetiva dos casos de assédio sexual"".";"0";""
"2424941-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2424941-3";"2024-04-17";"2024-04-17T16:17:22";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Coronel Fernanda, Reginete Bispo, Delegada Katarina.";"";"";"";"Apresentação do REQ n. 23/2024 (Requerimento), pelas Deputadas Juliana Cardoso (PT/SP -Fdr PT-PCdoB-PV) e Ana Paula Lima PT, que ""Requer a realização de Audiência Pública para discutir sobre questões atinentes ao enfrentamento da violência obstétrica e morte materna e seus efeitos, com fins de consolidar e construir o estatuto do sistema de defesa e de garantias da gestante"".";"0";""
"2424942-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2424942-2";"2024-04-17";"2024-04-17T16:18:01";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Flávia Morais, Coronel Fernanda, Reginete Bispo, Delegada Katarina.";"";"";"";"Apresentação do REQ n. 24/2024 (Requerimento), pela Deputada Erika Kokay (PT/DF -Fdr PT-PCdoB-PV), que ""Requer a criação de subcomissão para discutir o estatuto da mulher policial"".";"0";""
"2426683-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426683-2";"2024-04-17";"2024-04-17T16:18:38";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Franciane Bayer, Delegada Katarina, Silvye Alves e SIlvia Waiãpi.";"";"";"";"Apresentação do REQ n. 25/2024 (Requerimento), pela Deputada Delegada Ione (AVANTE/MG), que ""Requer a realização de Audiência Pública para debater mecanismos de Prevenção e Enfrentamento da Violência Política de Gênero, em razão da proximidade do pleito eleitoral de 2024"".";"0";""
"2426746-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426746-2";"2024-04-17";"2024-04-17T16:30:08";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Reginete Bispo e Silvye Alves";"";"";"";"Apresentação do REQ n. 27/2024 (Requerimento), pela Deputada Ana Pimentel (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência Pública, no âmbito desta Comissão, para discutir o impacto das fake news na vida das mulheres"".";"0";""
"2426748-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426748-2";"2024-04-17";"2024-04-17T16:30:39";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado.Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Silvye Alves e Reginete Bispo.";"";"";"";"Apresentação do REQ n. 28/2024 (Requerimento), pela Deputada Ana Pimentel (PT/MG -Fdr PT-PCdoB-PV), que ""Requer o envio de convite para o comparecimento da Ministra das Mulheres, Cida Gonçalves, para apresentar as prioridades da Pasta para a gestão de 2024. 
"".";"0";""
"2426752-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426752-2";"2024-04-17";"2024-04-17T16:38:17";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Delegada Katarina e Reginete Bispo.";"";"";"";"Apresentação do REQ n. 29/2024 (Requerimento), pela Deputada Ana Pimentel (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de Audiência Pública para discussão da Política Nacional de Atenção Integral à Saúde da Mulher e das propostas legislativas para fortalecimento de sua implementação e regulamentação, principalmente o Projeto de Lei de nº. 5673/2023.   "".";"0";""
"2426779-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426779-2";"2024-04-17";"2024-04-17T16:38:46";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes e Reginete Bispo.";"";"";"";"Apresentação do REQ n. 31/2024 (Requerimento), pela Deputada Ana Pimentel (PT/MG -Fdr PT-PCdoB-PV), que ""Requer a realização de Seminário pela  Prevenção e Enfrentamento da Violência Política de Gênero e Raça (VPGR) nas Eleições de 2024.

"".";"0";""
"2426745-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426745-2";"2024-04-17";"2024-04-17T16:46:10";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"72434";"https://dadosabertos.camara.leg.br/api/v2/eventos/72434";"1";"0";"0";"0";"Aprovado, contra o voto da Deputada Sâmia Bomfim. Foram incluídos os seguintes convidados: Representante do Ministério da Justiça; Presidente do Conselho Nacional de Política Criminal e Penitenciária e Presidente do Conselho Nacional LGBTQIA+.
Subscrito pelas Deputadas: Maria Arraes, Franciane Bayer, Silvia Waiãpi e Reginete Bispo.";"";"";"";"Apresentação do REQ n. 26/2024 (Requerimento de Audiência Pública), pela Deputada Coronel Fernanda (PL/MT), que ""Requer a realização de Audiência Pública para discutir sobre a Resolução nº 2 de 26 de março de 2024, aprovada pelo Conselho Nacional dos Direitos das Pessoas LGBTQIAPN+ em conjunto com o Conselho Nacional de Política Criminal e Penitenciária, em que travestis e transexuais detidos poderão optar por cumprir pena em presídios masculinos ou femininos"".";"0";""
"2423173-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2423173-8";"2024-04-17";"2024-04-17T18:12:50";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"72511";"https://dadosabertos.camara.leg.br/api/v2/eventos/72511";"1";"0";"0";"0";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"";"";"";"";"0";""
"2385847-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2385847-18";"2024-04-17";"2024-04-17T18:12:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.";"";"";"";"";"0";""
"2395450-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2395450-18";"2024-04-17";"2024-04-17T18:12:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.";"";"";"";"";"0";""
"2417047-17";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2417047-17";"2024-04-17";"2024-04-17T18:12:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.";"";"";"";"";"0";""
"2421116-17";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2421116-17";"2024-04-17";"2024-04-17T18:12:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.";"";"";"";"";"0";""
"2369957-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2369957-48";"2024-04-17";"2024-04-17T18:12:52";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3124/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2369957-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2369957-49";"2024-04-17";"2024-04-17T18:12:52";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3124/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2369957-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2369957-50";"2024-04-17";"2024-04-17T18:12:52";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-3124/2023 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2425221-9";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2425221-9";"2024-04-17";"2024-04-17T18:17:35";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"72511";"https://dadosabertos.camara.leg.br/api/v2/eventos/72511";"1";"0";"0";"0";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"";"";"";"";"0";""
"2427389-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2427389-8";"2024-04-17";"2024-04-17T18:21:45";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"72511";"https://dadosabertos.camara.leg.br/api/v2/eventos/72511";"1";"0";"0";"0";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"";"";"";"";"0";""
"2349508-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349508-37";"2024-04-17";"2024-04-17T18:21:45";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-715/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2349508-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349508-38";"2024-04-17";"2024-04-17T18:21:45";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-715/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2426474-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426474-2";"2024-04-17";"2024-04-17T14:40:11";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"72449";"https://dadosabertos.camara.leg.br/api/v2/eventos/72449";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 8/2024 (Requerimento (Outros)), pelo Deputado Paulo Litro (PSD/PR), que ""Requer a realização de ato em homenagem aos dez anos da Comissão de Turismo da Câmara dos Deputados"".";"0";""
"2426475-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426475-2";"2024-04-17";"2024-04-17T14:41:02";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"72449";"https://dadosabertos.camara.leg.br/api/v2/eventos/72449";"1";"0";"0";"0";"Aprovado, com subscrição pelo Deputado Diego Coronel (PSD/BA).";"";"";"";"Apresentação do REQ n. 9/2024 (Requerimento para realização ou participação em Seminário, Visita Técnica ou outro Evento), pelo Deputado Paulo Litro (PSD/PR), que ""
Requer visita técnica de Deputados da Comissão de Turismo às estruturas das empresas aéreas em São Paulo (SP).

"".";"0";""
"2357320-20";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2357320-20";"2024-04-17";"2024-04-17T14:44:57";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"72449";"https://dadosabertos.camara.leg.br/api/v2/eventos/72449";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-04-08T10:37:52";"Parecer do Relator, Dep. Marx Beltrão (PP-AL), pela aprovação.";"2424788";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2424788"
"2375718-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2375718-23";"2024-04-17";"2024-04-17T14:56:50";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"72449";"https://dadosabertos.camara.leg.br/api/v2/eventos/72449";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-04-02T13:08:12";"Parecer do Relator, Dep. Carlos Henrique Gaguim (UNIÃO-TO), pela aprovação.";"2424368";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2424368"
"2386972-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2386972-22";"2024-04-17";"2024-04-17T15:00:27";"6066";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6066";"CTUR";"72449";"https://dadosabertos.camara.leg.br/api/v2/eventos/72449";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-04-02T15:13:04";"Parecer do Relator, Dep. Washington Quaquá (PT-RJ), pela aprovação.";"2424386";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2424386"
"2425596-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2425596-4";"2024-04-17";"2024-04-17T15:02:42";"539387";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539387";"CPASF";"72451";"https://dadosabertos.camara.leg.br/api/v2/eventos/72451";"0";"0";"0";"0";"Rejeitado o Requerimento de Retirada de Pauta por  12 votos NÃO, 3 Votos SIM: Total de 15 votos";"2024-04-17T15:01:37";"Votação do Requerimento de Retirada de Pauta, de autoria da Deputada Erika Kokay.";"";"Apresentação da REQ n. 14/2024 (Requerimento de Moção), pela Deputada Chris Tonietto (PL/RJ) e outros, que ""Requer aprovação de Moção de Apoio ao Conselho Federal de Medicina – CFM, em razão da ofensiva intentada a partir da   publicação da Resolução CFM nº. 2.378/2024, que regulamenta o ato médico de assistolia fetal.  "".";"0";""
"2426709-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426709-2";"2024-04-17";"2024-04-17T15:04:10";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"72336";"https://dadosabertos.camara.leg.br/api/v2/eventos/72336";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 44/2024 (Requerimento de Audiência Pública), pelo Deputado João Daniel (PT/SE -Fdr PT-PCdoB-PV), que ""Requer de Vossa Excelência, nos termos do Regimento desta Câmara, a realização de Audiência Pública para debater a regulação para entregadores de aplicativos"".";"0";""
"2426711-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426711-2";"2024-04-17";"2024-04-17T15:14:11";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"72336";"https://dadosabertos.camara.leg.br/api/v2/eventos/72336";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 45/2024 (Requerimento de Audiência Pública), pelas Deputadas João Daniel (PT/SE -Fdr PT-PCdoB-PV) e Talíria Petrone PSOL, que ""Nos termos do artigo 255 do Regimento Interno, requeremos, ouvido o Plenário da Comissão, seja realizada Sessão de Audiência Pública, para discussão da Reforma Agrária: instrumento de justiça social, aumento da produtividade de alimentos e desenvolvimento sustentável. "".";"0";""
"2426965-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2426965-2";"2024-04-17";"2024-04-17T15:14:18";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"72336";"https://dadosabertos.camara.leg.br/api/v2/eventos/72336";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 46/2024 (Requerimento), pela Deputada Sâmia Bomfim (PSOL/SP -Fdr PSOL-REDE), que ""Requer a aprovação de Moção de Solidariedade ao Sindicato dos Trabalhadores do Judiciário Federal e MPU do Maranhão (Sintrajufe/MA)"".";"0";""
